ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10541	"Slc25a36"	NA	chrNC_000075.7	-	96962204	96962535	96962245	96962535	96957013	96961292	10541	45,36,45	115,79,94	60,47,81	131,112,134	141	100	0.426798230025	0.9664600386299369	0.217,0.244,0.253	0.245,0.229,0.3	-0.02
10543	"Alkbh8"	NA	chrNC_000075.7	+	3335150	3335594	3335150	3335250	3338455	3338591	10543	34,50,32	0,1,0	45,38,26	2,4,1	444	100	0.000315504801203	0.015290128631710705	1.0,0.918,1.0	0.835,0.681,0.854	0.183
10545	"Mical2"	NA	chrNC_000073.7	+	111950531	111953161	111950531	111950634	111954153	111954401	10545	972,1213,780	0,0,0	1279,1025,2568	1,0,0	2627	100	1	1.0	1.0,1.0,1.0	0.98,1.0,1.0	0.007
10546	"Col6a5"	NA	chrNC_000075.7	-	105739025	105739261	105739028	105739261	105733275	105734536	10546	0,1,0	6,9,23	1,0,1	74,12,11	103	100	1	1.0	0.0,0.097,0.0	0.013,0.0,0.081	0.001
10547	"Rad23a"	NA	chrNC_000074.7	-	85562383	85562548	85562448	85562548	85561555	85562303	10547	668,727,711	2,1,10	728,718,705	1,2,2	165	100	0.888841114684	1.0	0.995,0.998,0.977	0.998,0.995,0.995	-0.006
10548	"Rad23a"	NA	chrNC_000074.7	-	85564076	85564219	85564088	85564219	85562383	85562548	10548	32,19,21	428,374,389	14,19,28	439,399,389	112	100	0.322412074846	0.8592189559786598	0.063,0.043,0.046	0.028,0.041,0.06	0.008
10549	"Rad23a"	NA	chrNC_000074.7	-	85564076	85564222	85564088	85564222	85562896	85562960	10549	17,8,6	4,1,4	5,3,12	5,2,0	112	100	0.902733660217	1.0	0.791,0.877,0.573	0.472,0.573,1.0	0.065
10550	"Id1"	NA	chrNC_000068.8	+	152578170	152578670	152578170	152578665	152578891	152579330	10550	45,47,43	2103,2412,1572	35,56,36	1427,2233,1213	105	100	0.314048805347	0.8488024448837035	0.02,0.018,0.025	0.023,0.023,0.027	-0.003
10551	"Dnase2a"	NA	chrNC_000074.7	+	85635383	85635503	85635383	85635499	85635613	85635791	10551	1,0,0	68,55,88	1,1,0	60,56,46	104	100	1	1.0	0.014,0.0,0.0	0.016,0.017,0.0	-0.006
10552	"Ssbp2"	NA	chrNC_000079.7	+	91619259	91619419	91619259	91619352	91672703	91672776	10552	0,0,0	0,1,0	0,0,6	5,4,5	167	100	1	1.0	NA,0.0,NA	0.0,0.0,0.418	-0.139
10553	"Ssbp2"	NA	chrNC_000079.7	+	91712728	91712832	91712728	91712813	91790420	91790510	10553	2,3,1	278,287,290	0,2,2	257,276,205	119	100	1	1.0	0.006,0.009,0.003	0.0,0.006,0.008	0.001
10554	"Fbxo22"	NA	chrNC_000075.7	+	55116636	55121065	55116636	55116775	55121192	55121280	10554	452,255,293	178,205,215	383,323,401	185,244,205	4390	100	0.580288448177	1.0	0.055,0.028,0.03	0.045,0.029,0.043	-0.001
10555	"Srsf12"	NA	chrNC_000070.7	+	33225764	33225868	33225764	33225819	33226027	33226169	10555	47,56,35	1,1,3	30,24,124	3,0,7	149	100	0.273096595712	0.7911949015427451	0.969,0.974,0.887	0.87,1.0,0.922	0.013
10556	"Neto2"	NA	chrNC_000074.7	-	86390015	86390060	86390036	86390060	86389807	86389935	10556	266,224,242	100,125,145	211,231,128	87,89,78	121	100	0.501016096529	1.0	0.687,0.597,0.58	0.667,0.682,0.576	-0.02
10557	"Gpr52"	NA	chrNC_000067.7	-	160406596	160407274	160406734	160407274	160402286	160405542	10557	0,3,0	1,0,0	0,6,3	0,2,1	238	100	1	1.0	0.0,1.0,NA	NA,0.558,0.558	-0.058
10558	"Abcc12"	NA	chrNC_000074.7	-	87235709	87235869	87235719	87235869	87234526	87234605	10558	100,103,83	37,34,55	114,85,44	41,50,16	110	100	0.987418239734	1.0	0.711,0.734,0.578	0.717,0.607,0.714	-0.005
10559	"Abcc12"	NA	chrNC_000074.7	-	87235709	87235869	87235723	87235869	87234526	87234605	10559	100,103,84	3,16,15	116,85,44	11,12,6	114	100	0.814705404036	1.0	0.967,0.85,0.831	0.902,0.861,0.865	0.007
10560	"Abcc12"	NA	chrNC_000074.7	-	87235719	87235869	87235723	87235869	87234526	87234605	10560	37,34,56	3,16,15	43,50,16	11,12,6	104	100	0.862679386038	1.0	0.922,0.671,0.782	0.79,0.8,0.719	0.022
10561	"Abcc12"	NA	chrNC_000074.7	-	87277140	87277264	87277156	87277264	87275158	87275437	10561	36,19,28	52,43,68	29,39,26	62,45,46	116	100	0.409667578621	0.9522294416512425	0.374,0.276,0.262	0.287,0.428,0.328	-0.044
10563	"Tmem196"	NA	chrNC_000078.7	+	119909861	119910373	119909861	119910355	119974982	119975039	10563	2,2,0	4,3,1	1,0,3	3,3,11	118	100	0.654286099079	1.0	0.298,0.361,0.0	0.22,0.0,0.188	0.084
10566	"Rad17"	NA	chrNC_000079.7	-	100787329	100787569	100787457	100787569	100786185	100786289	10566	3,13,3	60,48,52	4,4,3	53,49,52	228	100	0.166795217393	0.6149565095087562	0.021,0.106,0.025	0.032,0.035,0.025	0.02
10567	"Chd9"	NA	chrNC_000074.7	+	91662273	91682310	91662273	91681957	91683010	91683342	10567	35,30,26	4,16,6	38,26,31	7,12,12	453	100	0.621054364611	1.0	0.659,0.293,0.489	0.545,0.324,0.363	0.07
10568	"Chd9"	NA	chrNC_000074.7	+	91662273	91682862	91662273	91681957	91683010	91683342	10568	35,21,15	4,16,6	27,24,22	7,12,12	1005	100	0.703919765142	1.0	0.465,0.116,0.199	0.277,0.166,0.154	0.061
10569	"Chd9"	NA	chrNC_000074.7	+	91662273	91682862	91662273	91682310	91683010	91683342	10569	9,2,2	9,11,13	3,2,0	14,4,9	652	100	0.087309633086	0.4313517759534614	0.133,0.027,0.023	0.032,0.071,0.0	0.027
10570	"Chd9"	NA	chrNC_000074.7	+	91762953	91763226	91762953	91763178	91764034	91764203	10570	124,83,74	34,16,17	100,101,81	30,25,46	148	100	0.0852690935554	0.4260731213147695	0.711,0.778,0.746	0.693,0.732,0.543	0.089
10572	"Slc25a45"	NA	chrNC_000085.7	+	5927849	5928719	5927849	5928123	5929876	5929920	10572	108,129,113	0,0,0	108,115,73	0,0,2	696	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.84	0.053
10573	"Amfr"	NA	chrNC_000074.7	-	94731760	94731853	94731775	94731853	94726932	94727097	10573	1324,1071,1309	0,2,0	1201,1373,1115	1,0,1	115	100	1	1.0	1.0,0.998,1.0	0.999,1.0,0.999	0.0
10574	"Amfr"	NA	chrNC_000074.7	-	94738319	94738767	94738366	94738767	94731760	94731853	10574	8,5,14	11,6,2	2,6,7	0,11,0	147	100	0.12998438349	0.5380483410423286	0.331,0.362,0.826	1.0,0.271,1.0	-0.251
10575	"Amfr"	NA	chrNC_000074.7	-	94738319	94738767	94738635	94738767	94731760	94731853	10575	25,28,32	35,21,20	13,28,20	45,35,13	416	100	0.0791994069689	0.4099800086931832	0.147,0.243,0.278	0.065,0.161,0.27	0.057
10576	"Amfr"	NA	chrNC_000074.7	-	94738366	94738767	94738635	94738767	94731760	94731853	10576	28,29,20	35,21,20	11,33,13	45,35,13	369	100	0.0615400794856	0.3605534775732148	0.178,0.272,0.213	0.062,0.204,0.213	0.061
10577	"Amfr"	NA	chrNC_000074.7	-	94738846	94739301	94738959	94739301	94731760	94731853	10577	1020,892,1271	10,6,8	872,681,1090	7,1,5	213	100	0.228688796505	0.7231125530352941	0.98,0.986,0.987	0.983,0.997,0.99	-0.006
10578	"Bbs2"	NA	chrNC_000074.7	-	94803579	94803711	94803584	94803711	94801750	94801888	10578	106,125,154	4,5,3	184,125,125	15,5,12	105	100	0.00543986354287	0.08665118093776637	0.962,0.96,0.98	0.921,0.96,0.908	0.038
10579	"Psme3ip1"	NA	chrNC_000074.7	-	95318174	95318330	95318196	95318330	95315938	95316035	10579	1,3,10	1,2,3	6,4,6	9,3,8	122	100	0.0600878216942	0.3558540452722576	0.45,0.551,0.732	0.353,0.522,0.381	0.159
10580	"Psme3ip1"	NA	chrNC_000074.7	-	95328124	95328354	95328262	95328354	95315938	95316035	10580	393,421,418	4,2,7	388,341,314	3,14,2	238	100	0.124375870646	0.5261187182119395	0.976,0.989,0.962	0.982,0.911,0.985	0.016
10581	"Psme3ip1"	NA	chrNC_000074.7	-	95328030	95328483	95328124	95328483	95323678	95323736	10581	0,4,5	20,15,15	2,0,0	18,12,10	194	100	0.00675040229805	0.09899370893046266	0.0,0.121,0.147	0.054,0.0,0.0	0.071
10582	"Rspry1"	NA	chrNC_000074.7	+	95328568	95329058	95328568	95328732	95349461	95349963	10582	358,278,324	18,17,10	358,414,376	16,16,10	426	100	0.296980144916	0.8249822155327724	0.824,0.793,0.884	0.84,0.859,0.898	-0.032
10583	"Rspry1"	NA	chrNC_000074.7	+	95358683	95358980	95358683	95358810	95359733	95359792	10583	2,3,1	161,129,119	3,1,0	174,123,113	270	100	1	1.0	0.005,0.009,0.003	0.006,0.003,0.0	0.003
10584	"Adgrg5"	NA	chrNC_000074.7	+	95660502	95660783	95660502	95660659	95661088	95661208	10584	1,0,0	0,0,0	3,1,0	1,0,0	224	100	1	1.0	1.0,NA,NA	0.573,1.0,NA	0.214
10585	"Gm31036"	NA	chrNC_000074.7	+	95870486	95871825	95870486	95870603	95872138	95872193	10585	6,5,3	2,0,0	4,0,0	0,3,0	1322	100	1	1.0	0.185,1.0,1.0	1.0,0.0,NA	0.228
10587	"Usb1"	NA	chrNC_000074.7	+	96058930	96059093	96058930	96059074	96059995	96060162	10587	121,119,102	1,7,1	114,92,135	2,3,3	119	100	0.832974292721	1.0	0.99,0.935,0.988	0.98,0.963,0.974	-0.001
10588	"R3hdm1"	NA	chrNC_000067.7	+	128109722	128109949	128109722	128109901	128112136	128112391	10588	234,269,185	60,70,32	239,205,395	48,50,65	148	100	0.258926234828	0.7654575291953286	0.725,0.722,0.796	0.771,0.735,0.804	-0.022
10589	"R3hdm1"	NA	chrNC_000067.7	+	128109722	128109949	128109722	128109901	128114494	128114646	10589	95,122,66	13,14,13	89,111,129	10,8,6	148	100	0.0139245623654	0.15861892781455653	0.832,0.855,0.774	0.857,0.904,0.936	-0.079
10590	"Cnot1"	NA	chrNC_000074.7	-	96455207	96455360	96455242	96455360	96454210	96454312	10590	11,4,5	175,219,221	7,3,3	260,192,237	135	100	0.115132034204	0.5016290626721247	0.044,0.013,0.016	0.02,0.011,0.009	0.011
10591	"Cnot1"	NA	chrNC_000074.7	-	96459698	96459951	96459719	96459951	96457040	96457289	10591	78,90,110	88,94,102	145,94,91	146,71,86	121	100	0.405635968337	0.9486609016460317	0.423,0.442,0.471	0.451,0.522,0.467	-0.035
10592	"Cnot1"	NA	chrNC_000074.7	-	96481592	96481736	96481607	96481736	96479653	96479778	10592	124,143,105	64,77,61	160,89,94	103,77,79	115	100	0.019659905178	0.19143861209332402	0.628,0.618,0.599	0.575,0.501,0.509	0.087
10593	"Inpp5a"	NA	chrNC_000073.7	+	139033969	139034054	139033969	139034011	139057910	139058011	10593	2,0,6	269,236,233	4,2,5	256,245,275	143	100	1	1.0	0.005,0.0,0.018	0.011,0.006,0.013	-0.002
10594	"Inpp5a"	NA	chrNC_000073.7	+	139158097	139158185	139158097	139158134	139158269	139159568	10594	497,566,509	19,6,8	601,558,450	12,12,10	151	100	0.855046577452	1.0	0.945,0.984,0.977	0.971,0.969,0.968	-0.001
10595	"Slc38a7"	NA	chrNC_000074.7	-	96572356	96572571	96572426	96572571	96571515	96571614	10595	3,7,13	124,135,75	10,6,18	82,85,159	170	100	0.146202075177	0.5710728083915416	0.014,0.03,0.093	0.067,0.04,0.062	-0.011
10596	"Slc38a7"	NA	chrNC_000074.7	-	96580099	96580152	96580113	96580152	96579429	96579535	10596	3,0,0	35,27,27	0,0,0	24,39,35	114	100	0.689837800577	1.0	0.07,0.0,0.0	0.0,0.0,0.0	0.023
10599	"Ctla2b"	NA	chrNC_000079.7	-	61043758	61043957	61043834	61043957	61043173	61043533	10599	7,15,20	16,5,7	4,5,3	4,5,5	176	100	0.235159646267	0.7343755951843397	0.199,0.63,0.619	0.362,0.362,0.254	0.157
10600	"Arhgef2"	NA	chrNC_000069.7	+	88539582	88539646	88539582	88539640	88540219	88540349	10600	167,224,213	58,66,44	209,187,269	77,95,170	106	100	0.000173565974646	0.010699831848765176	0.731,0.762,0.82	0.719,0.65,0.599	0.115
10601	"Arhgef2"	NA	chrNC_000069.7	+	88539582	88539646	88539582	88539640	88540564	88540674	10601	12,27,20	0,0,0	15,20,22	0,0,2	106	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.912	0.029
10602	"Zfp408"	NA	chrNC_000068.8	-	91479012	91480120	91479280	91480120	91478360	91478422	10602	26,37,23	2,3,7	37,25,29	1,3,2	368	100	0.121383543914	0.5186950214959103	0.779,0.77,0.472	0.91,0.694,0.798	-0.127
10603	"Zfp408"	NA	chrNC_000068.8	-	91479012	91480120	91479495	91480120	91478360	91478422	10603	53,74,49	25,24,18	63,61,63	18,17,14	583	100	0.0988682560554	0.4609096823793829	0.267,0.346,0.318	0.375,0.381,0.436	-0.087
10604	"Zfp408"	NA	chrNC_000068.8	-	91479280	91480120	91479495	91480120	91478360	91478422	10604	29,40,33	25,24,18	28,39,37	18,17,14	315	100	0.207573072116	0.6889519543232557	0.269,0.346,0.368	0.331,0.421,0.456	-0.075
10605	"Zfp408"	NA	chrNC_000068.8	-	91479986	91480120	91480048	91480120	91479495	91479770	10605	26,13,16	27,20,16	20,16,12	16,16,12	162	100	0.43051772951	0.9680240758975297	0.373,0.286,0.382	0.436,0.382,0.382	-0.053
10609	"Meg3"	NA	chrNC_000078.7	+	109509582	109509732	109509582	109509688	109509909	109510625	10609	1714,2165,1314	1901,2879,1111	2533,1207,4141	1569,1793,8022	144	100	0.605834346537	1.0	0.385,0.343,0.451	0.529,0.319,0.264	0.022
10610	"Akap10"	NA	chrNC_000077.7	-	61794732	61794856	61794761	61794856	61791135	61791272	10610	78,75,74	0,1,0	92,104,78	4,0,0	129	100	0.97689621096	1.0	1.0,0.983,1.0	0.947,1.0,1.0	0.012
10611	"Fignl1"	NA	chrNC_000077.7	-	11755958	11756215	11756095	11756215	11750372	11753063	10611	0,3,0	5,14,7	0,0,0	6,5,2	237	100	0.509000063824	1.0	0.0,0.083,0.0	0.0,0.0,0.0	0.028
10612	"Fignl1"	NA	chrNC_000077.7	-	11758884	11758959	11758894	11758959	11755958	11756215	10612	0,0,0	4,2,3	2,0,0	1,2,1	110	100	0.616928992345	1.0	0.0,0.0,0.0	0.645,0.0,0.0	-0.215
10613	"Cbfb"	NA	chrNC_000074.7	+	105929083	105929210	105929083	105929179	105942535	105944621	10613	293,243,212	106,112,98	245,327,221	94,80,59	131	100	0.00717789973762	0.1035791934599072	0.678,0.624,0.623	0.666,0.757,0.741	-0.08
10614	"Matcap1"	NA	chrNC_000074.7	-	106015400	106015797	106015424	106015797	106011887	106012501	10614	17,33,23	3,4,1	32,16,83	2,13,19	124	100	0.0423734443334	0.2982862781622381	0.82,0.869,0.949	0.928,0.498,0.779	0.144
10615	"Kantr"	NA	chrNC_000086.8	-	151110361	151110489	151110405	151110489	151077819	151081870	10615	1,1,1	0,1,0	0,2,3	0,0,0	144	100	1	1.0	1.0,0.41,1.0	NA,1.0,1.0	-0.197
10616	"Kantr"	NA	chrNC_000086.8	-	151110361	151110489	151110405	151110489	151110156	151110235	10616	65,66,44	18,25,18	82,63,57	13,5,11	144	100	0.000530150469518	0.021456361674776804	0.715,0.647,0.629	0.814,0.897,0.783	-0.168
10617	"Zdhhc1"	NA	chrNC_000074.7	-	106202655	106202768	106202670	106202768	106200115	106200198	10617	254,321,407	78,91,78	494,352,356	102,81,62	115	100	0.0931751000392	0.44786427874600687	0.739,0.754,0.819	0.808,0.791,0.833	-0.04
10618	"Zdhhc1"	NA	chrNC_000074.7	-	106214418	106214498	106214422	106214498	106212093	106212140	10618	15,9,9	234,204,309	18,4,12	386,228,300	104	100	0.549556175703	1.0	0.058,0.041,0.027	0.043,0.017,0.037	0.01
10619	"Ctcf"	NA	chrNC_000074.7	+	106363580	106364196	106363580	106363596	106370147	106370264	10619	175,166,169	2,0,0	115,176,119	4,6,1	700	100	9.94349406205e-05	0.0075494550822528	0.926,1.0,1.0	0.804,0.807,0.944	0.124
10620	"Ctcf"	NA	chrNC_000074.7	+	106363580	106364211	106363580	106363596	106370147	106370264	10620	174,165,167	2,0,0	115,166,119	4,6,1	715	100	8.92424529576e-05	0.007125797386633509	0.924,1.0,1.0	0.801,0.795,0.943	0.128
10622	"Pard6a"	NA	chrNC_000074.7	+	106427779	106427949	106427779	106427918	106428805	106429028	10622	46,41,72	75,70,104	79,74,78	97,75,95	131	100	0.0479285755691	0.3181577019567176	0.319,0.309,0.346	0.383,0.43,0.385	-0.075
10623	"Pard6a"	NA	chrNC_000074.7	+	106428805	106429028	106428805	106428938	106429239	106430126	10623	239,279,262	3,4,0	292,238,354	5,1,0	190	100	0.553983345807	1.0	0.977,0.973,1.0	0.968,0.992,1.0	-0.003
10624	"Pard6a"	NA	chrNC_000074.7	+	106428805	106429028	106428805	106428938	106429242	106430126	10624	223,261,251	3,5,0	264,239,343	3,7,2	190	100	0.454903241262	0.9939293673940088	0.975,0.965,1.0	0.979,0.947,0.989	0.008
10625	"Enkd1"	NA	chrNC_000074.7	-	106430978	106431146	106430982	106431146	106430744	106430881	10625	10,9,13	101,112,158	18,7,9	180,113,144	104	100	0.737463455537	1.0	0.087,0.072,0.073	0.088,0.056,0.057	0.01
10626	"Enkd1"	NA	chrNC_000074.7	-	106434675	106434788	106434712	106434788	106434455	106434555	10626	0,6,3	0,0,0	2,6,2	0,2,3	137	100	1	1.0	NA,1.0,1.0	1.0,0.686,0.327	0.329
10627	"Ank1"	NA	chrNC_000074.7	+	23622112	23622499	23622112	23622487	23622577	23622650	10627	5,3,0	0,1,0	4,4,2	4,0,1	112	100	1	1.0	1.0,0.728,NA	0.472,1.0,0.641	0.16
10628	"Ank1"	NA	chrNC_000074.7	+	23631179	23631320	23631179	23631245	23631611	23631736	10628	1,0,2	0,6,2	10,4,4	15,1,36	175	100	0.140765672876	0.5590617723317783	1.0,0.0,0.364	0.276,0.696,0.06	0.111
10629	"Ank1"	NA	chrNC_000074.7	+	23631179	23631320	23631179	23631245	23638296	23640513	10629	5,1,4	0,0,0	17,7,7	0,1,1	175	100	1	1.0	1.0,1.0,1.0	1.0,0.8,0.8	0.133
10630	"Dus2"	NA	chrNC_000074.7	+	106756983	106758431	106756983	106757075	106760354	106760415	10630	64,33,49	10,10,11	94,70,62	12,9,18	1456	100	0.450470656525	0.9891948623115767	0.305,0.185,0.234	0.35,0.348,0.191	-0.055
10631	"Dus2"	NA	chrNC_000074.7	+	106758329	106758431	106758329	106758373	106760354	106760415	10631	4,3,1	55,44,62	5,3,2	53,51,59	158	100	0.601566105149	1.0	0.044,0.041,0.01	0.056,0.036,0.021	-0.006
10632	"Dlec1"	NA	chrNC_000075.7	+	118957331	118957462	118957331	118957342	118957567	118957726	10632	42,98,184	3,3,7	204,65,97	15,7,6	220	100	0.037909635665	0.2802772358160141	0.864,0.937,0.923	0.861,0.808,0.88	0.058
10633	"Slc7a6"	NA	chrNC_000074.7	+	106905733	106906292	106905733	106905919	106916248	106916374	10633	360,396,325	4,1,6	256,361,422	3,0,0	473	100	0.0111922248878	0.13599364269465972	0.95,0.988,0.92	0.947,1.0,1.0	-0.03
10634	"Slc7a6"	NA	chrNC_000074.7	+	106918970	106919115	106918970	106919066	106919782	106919906	10634	122,92,104	11,5,6	97,118,111	3,3,9	149	100	0.211526676062	0.6934696068346697	0.882,0.925,0.921	0.956,0.964,0.892	-0.028
10635	"Chd5"	NA	chrNC_000070.7	+	152462072	152462256	152462072	152462247	152462634	152462727	10635	5,7,7	54,77,28	5,2,25	38,47,205	109	100	0.958105140475	1.0	0.078,0.077,0.187	0.108,0.038,0.101	0.032
10637	"Llph"	NA	chrNC_000076.7	+	120062966	120063454	120062966	120063028	120063878	120064108	10637	100,89,78	226,222,191	48,50,94	202,209,164	526	100	0.0922377601045	0.44586267611906577	0.078,0.071,0.072	0.043,0.044,0.098	0.012
10638	"Nrxn2"	NA	chrNC_000085.7	+	6513853	6513898	6513853	6513877	6522287	6522449	10638	11,18,4	73,111,30	6,8,48	54,79,232	121	100	0.657339311044	1.0	0.111,0.118,0.099	0.084,0.077,0.146	0.007
10640	"Nfat5"	NA	chrNC_000074.7	+	108065440	108065999	108065440	108065580	108071417	108071610	10640	400,263,244	7,7,4	317,299,266	19,9,11	519	100	0.00423815780792	0.07480571591916059	0.917,0.879,0.922	0.763,0.865,0.823	0.089
10642	"Gm39244"	NA	chrNC_000074.7	-	109262877	109264482	109263666	109264482	109254261	109255416	10642	2,2,0	0,0,0	1,0,6	0,1,1	889	100	1	1.0	1.0,1.0,NA	1.0,0.0,0.403	0.532
10643	"Ist1"	NA	chrNC_000074.7	-	110402274	110403482	110403389	110403482	110402007	110402056	10643	637,594,564	303,370,366	848,625,880	345,366,354	1215	100	0.0159906530411	0.17146966888817963	0.148,0.117,0.113	0.168,0.123,0.17	-0.028
10644	"Zfp821"	NA	chrNC_000074.7	+	110432130	110432495	110432130	110432196	110432988	110433051	10644	36,38,51	0,2,0	55,31,49	2,4,2	399	100	0.00204801552815	0.04836778081129465	1.0,0.826,1.0	0.873,0.66,0.86	0.144
10645	"Zfp821"	NA	chrNC_000074.7	+	110444393	110444538	110444393	110444519	110447826	110447975	10645	84,124,95	44,56,56	104,77,134	37,50,94	119	100	0.700400863462	1.0	0.616,0.65,0.588	0.703,0.564,0.545	0.014
10647	"Gm17344"	NA	chrNC_000074.7	-	110586504	110586663	110586566	110586663	110579165	110580422	10647	0,2,2	0,0,0	0,4,2	1,0,0	162	100	1	1.0	NA,1.0,1.0	0.0,1.0,1.0	0.333
10648	"Mios"	NA	chrNC_000072.7	+	8233049	8233308	8233049	8233254	8234231	8234361	10648	3,2,0	65,55,34	3,1,3	37,35,75	154	100	0.415660081794	0.9567257594731375	0.029,0.023,0.0	0.05,0.018,0.025	-0.014
10649	"Fbxo31"	NA	chrNC_000074.7	-	122282858	122283090	122282980	122283090	122281944	122282098	10649	17,6,13	221,255,133	9,4,40	226,195,493	222	100	0.844473809365	1.0	0.033,0.01,0.042	0.018,0.009,0.035	0.008
10651	"Fmnl2"	NA	chrNC_000068.8	+	53020423	53020517	53020423	53020470	53021851	53023816	10651	102,80,86	15,3,7	130,87,57	4,10,5	147	100	0.398324584205	0.943918995981965	0.822,0.948,0.893	0.957,0.855,0.886	-0.012
10652	"Hydin"	NA	chrNC_000074.7	+	111245709	111245933	111245709	111245927	111249703	111249841	10652	4,5,9	0,0,0	25,2,11	4,0,0	106	100	0.356759303739	0.8984805327839952	1.0,1.0,1.0	0.855,1.0,1.0	0.048
10653	"Fam120b"	NA	chrNC_000083.7	+	15622006	15624659	15622006	15623391	15626016	15626197	10653	594,713,588	195,194,217	541,597,575	259,179,193	1368	100	0.205537990867	0.6835503829547513	0.182,0.212,0.165	0.132,0.196,0.179	0.017
10655	"Snupn"	NA	chrNC_000075.7	+	56864297	56864466	56864297	56864460	56870279	56870427	10655	4,5,5	109,106,104	8,0,0	128,98,115	106	100	0.108343650058	0.483475441941901	0.033,0.043,0.043	0.056,0.0,0.0	0.021
10656	"Adamts16"	NA	chrNC_000079.7	-	70918097	70918402	70918271	70918402	70916718	70916842	10656	3,1,12	5,3,3	6,1,2	5,7,2	274	100	0.341964565786	0.8827544452965599	0.18,0.108,0.593	0.305,0.05,0.267	0.086
10657	"Adamts16"	NA	chrNC_000079.7	-	70926288	70927792	70927638	70927792	70925507	70925603	10657	0,2,2	4,12,6	2,0,18	7,4,3	1450	100	0.00271272437829	0.05773678876710985	0.0,0.011,0.022	0.019,0.0,0.293	-0.093
10658	"Adamts16"	NA	chrNC_000079.7	-	70948898	70949164	70948902	70949164	70945956	70946156	10658	0,0,0	1,10,14	3,0,0	5,9,1	104	100	0.478856366677	1.0	0.0,0.0,0.0	0.366,0.0,0.0	-0.122
10659	"Adamts16"	NA	chrNC_000079.7	-	70989608	70989952	70989620	70989952	70989387	70989487	10659	2,1,1	0,0,2	1,0,0	0,0,0	112	100	1	1.0	1.0,1.0,0.309	1.0,NA,NA	-0.23
10660	"Adamts16"	NA	chrNC_000079.7	-	70989608	70989952	70989620	70989952	70989387	70989490	10660	2,8,7	0,0,2	7,3,5	0,2,1	112	100	0.61189963285	1.0	1.0,1.0,0.758	1.0,0.573,0.817	0.123
10661	"Unc13b"	NA	chrNC_000070.7	+	43161442	43161482	43161442	43161478	43165743	43165978	10661	0,2,3	9,24,7	0,0,4	17,8,19	104	100	0.50510245569	1.0	0.0,0.074,0.292	0.0,0.0,0.168	0.066
10662	"Nckipsd"	NA	chrNC_000075.7	+	108689417	108690009	108689417	108689908	108691147	108691318	10662	8,12,12	122,114,107	10,10,22	100,107,166	201	100	0.450818098868	0.9896985967293302	0.032,0.05,0.053	0.047,0.044,0.062	-0.006
10663	"Nckipsd"	NA	chrNC_000075.7	+	108689417	108690207	108689417	108689908	108691147	108691318	10663	17,24,19	122,114,107	19,41,62	100,107,166	399	100	0.000963832559254	0.029818347515813783	0.034,0.05,0.043	0.045,0.088,0.086	-0.031
10664	"Nckipsd"	NA	chrNC_000075.7	+	108689417	108690207	108689417	108690009	108691147	108691318	10664	12,13,10	3,1,3	14,31,41	5,0,1	298	100	0.12580439403	0.528650279260537	0.573,0.814,0.528	0.484,1.0,0.932	-0.167
10665	"Znrf1"	NA	chrNC_000074.7	+	112263136	112264281	112263136	112264196	112333378	112333480	10665	1,0,3	7,2,8	0,0,2	11,3,12	185	100	0.351961337049	0.8928423146199141	0.072,0.0,0.169	0.0,0.0,0.083	0.053
10666	"Znrf1"	NA	chrNC_000074.7	+	112263136	112264281	112263136	112264196	112335924	112336020	10666	4,3,6	200,204,167	0,0,14	170,191,335	185	100	0.881253644402	1.0	0.011,0.008,0.019	0.0,0.0,0.022	0.005
10667	"Phactr1"	NA	chrNC_000079.7	+	42834985	42835217	42834985	42835031	42836125	42836276	10667	4,28,6	0,1,0	15,15,138	0,0,2	286	100	1	1.0	1.0,0.907,1.0	1.0,1.0,0.96	-0.018
10668	"Nrp2"	NA	chrNC_000067.7	+	62825439	62825475	62825439	62825460	62834867	62836250	10668	14,4,17	65,56,62	7,22,6	78,58,77	115	100	0.616668423872	1.0	0.158,0.058,0.193	0.072,0.248,0.063	0.009
10669	"Nrp2"	NA	chrNC_000067.7	+	62825439	62825475	62825439	62825460	62851692	62851743	10669	18,9,16	83,69,60	5,14,18	55,73,165	115	100	0.0697232023675	0.38508519673855074	0.159,0.102,0.188	0.073,0.143,0.087	0.049
10670	"Nrp2"	NA	chrNC_000067.7	+	62825439	62825475	62825439	62825460	62854491	62857851	10670	4,4,11	22,10,14	0,12,2	18,25,29	115	100	0.0626670788532	0.3642833160221228	0.137,0.258,0.406	0.0,0.294,0.057	0.15
10674	"Adamts18"	NA	chrNC_000074.7	-	114504307	114504594	114504311	114504594	114501887	114502081	10674	2,2,0	2,1,3	0,0,1	2,0,2	104	100	1	1.0	0.49,0.658,0.0	0.0,NA,0.325	0.22
